The Song Is You,Scott Hamilton
The Song Is You,Terry Gibbs Dream Band
The Spectifyin' Samba,Dave Specter
The Star Crossed Lovers,George Mraz
The Story,Norah Jones
The Stumble,Freddie King
The Summer Wind,Madeleine Peyroux
The Surrey With The Fringe On Top,Blossom Dearie
The Surrey With The Fringe On Top,Mary Stallings
The Swamp Stomp,Bob Thompson Band
The Sweet Alice Blues,George Benson & Jack McDuff Quartet
The Tender Trap,Steve Tyrell
The Texas Twister,Buddy Tate & Paul Quinichette
The Things We Did Last Summer,Art van Damme
The Things We Did Last Summer,George Shearing Quintet & Nancy Wilson
The Things We Did Last Summer,Guy Barker
The Things We Did Last Summer,Lou Donaldson
The Things We Did Last Summer,Olaf Polziehn Trio feat. Harry Allen
The Things We Did Last Summer,Winard Harper Sextet
The Thrill Is Gone,Andy Egert Blues Band
The Thrill Is Gone,B. B. King & Tracy Chapman
The Thrill Is Gone,Walt's Blues Box
The Touch Of Your Lips,Art Farmer
The Touch Of Your Lips,Dorothy Dandridge
The Touch Of Your Lips,Laura Cesar
The Touch Of Your Lips,Philipp Weiss feat. Steve Kuhn Trio & Tim Bolden
The Trolley Song,Stacey Kent
The U.N. Blues,Christina Jaccard & Dave Ruosch
The Very Thought Of You,Bernita Bush & Juan Gonzalez
The Very Thought Of You,Cheryl Bentyne
The Very Thought Of You,Eddie Brunner Quintet
The Very Thought Of You,Gail Pettis
The Very Thought Of You,George Cables
The Very Thought Of You,"Harry ""Sweets"" Edison"
The Very Thought Of You,Houston Person
The Way You Look Tonight,Arnett Cobb & The Red Garland Trio
The Way You Look Tonight,Bryan Ferry
The Way You Look Tonight,Cal Tjader
The Way You Look Tonight,Johnny Varro
The Way You Look Tonight,Joy Venture feat. Marianna Polistena
The Way You Look Tonight,Mel Tormé
The Way You Look Tonight,Michael Bublé
The Way You Look Tonight,Rocky Gresset
The Way You Look Tonight,The Miriam Dee Band
The Way You Look Tonight,Tim Laughlin
The Way You Make Me Feel,Joey DeFrancesco
The Way You Make Me Feel,Paul Anka
The Wedding,Coletta & Baumgartner
The Weed Smoker's Dream,Hugh Laurie feat. Gaby Moreno & Elizabeth Lea
The Wildest Gal in Town,Ernie Andrews
The Willie Walk,Anthony Paule Soul Orchestra
The Wind Cries Mary,Markusphilippe
The Wind Cries Mary,Moncef Genoud Trio
The World And It's Way,Joanne Shaw Taylor
The World Is Falling Down,Abbey Lincoln
The Worst Is Yet To Come,Keb' Mo'
The Wounded Lion,Fanakalo Trio
The 4th,Max Merseny
Them That Got,Maceo Parker
Them That Got,Ray Charles
Them That Got (I Ain't Got Nothing Yet),"David ""Fathead"" Newman"
Them There Eyes,Claude Hopkins
Them There Eyes,Ella Fitzgerald & The Count Basie Orchestra
Them There Eyes,Etta Jones
Them There Eyes,P.O.L.D.I. Big Band feat. Sandy Patton
Theme for Ernie,Joe Lovano Nonet / Memb.
"Theme from ""Mr. Broadway""",Dave Brubeck
Theme From Mr. Lucky,Peter Leitch
Theme From New York New York,Frank Sinatra
Theme From Summer Of '42 (The Summer Knows),Ronnie Cuber
Then I'll Be Happy,Dan Barrett Quartet
Then I'll Be Tired Of You,Herb Geller
There Is No Greater Love,Apero Jazz Quintett
There Is No Greater Love,Chuck Hedges Quartet
There Is No Greater Love,"Earl ""Fatha"" Hines"
There Is No Greater Love,Martin Lechner
There Is No Greater Love,McCoy Tyner Trio
There Is No Greater Love,Metronome Quintett
There Is No Greater Love,Victor Feldman
There Must Be More To Life Than This,Thierry Lang
There Was A Time - Echo Of Harlem,Eddie Harris Quartet
There Will Never Be Another You,Alexandre Cellier & Jean Duperrex
There Will Never Be Another You,Eliane Elias
There Will Never Be Another You,Kevin Mahogany
There Will Never Be Another You,Marian McPartland Trio
There will never be another you,Modern Jazz Quartet
There'll Never Be Another You,Swiss All Stars
There's A Boat Dat's Leavin'...,Louis Armstrong
There's a Small Hotel,Chet Baker Quartet
There's A Small Hotel,Joe Newman
There's A Small Hotel,Willy Schmid Quartett
There's A Woodchoppers Ball,Willy Schmid Quartett
There's Blues Everywhere,Alvin Queen
There's No Place Like Home For The Holidays,Joe Pass
These Are The Days,Jamie Cullum
These Blues,Diane Schuur
These Blues,J. J. Cale
These Boots Are Made For Walkin',Sareena Overwater
These Foolish Things,Andreas Sobczyk Quartett
These Foolish Things,Chet Baker Quartet
These Foolish Things,Etta James
These Foolish Things,Lester Young
These Foolish Things,Metronome Quintett
These Foolish Things,RBQ René Bondt Quintett
These Foolish Things,Red Mitchell
They All Laughed,Charlie Biddle Trio feat. Stephanie Biddle
They All Laughed,Sarah Vaughan
They All Laughed,Tony Bennett
They Call It Stormy Monday,Lou Rawls
They Can't Take That Away,Scafusia Jazzband SJB
They Can't Take That Away From me,ATJ Group feat. Rebecca Spiteri
They can't take that away from me,Billie Holiday
They Can't Take That Away From Me,Ella Fitzgerald & Louis Armstrong
They Can't Take That Away From me,Frank Sinatra
They Can't Take That Away From Me,Frank Vignola
They Can't Take That Away from Me,June Christy
They Can't Take That Away From Me,Sophisticated Lady
They Can't Take That Away From Me,Zoot Sims
They Didn't Believe Me,Bobby Timmons Trio
(They Long To Be) Close To You,Harry Connick Jr.
They say it's spring,Blossom Dearie
They Say It's Spring,Harry Allen & Tommy Flanagan
They Say It's Wonderful,Chuck Redd
They Say It's Wonderful,Lennie Niehaus
They Say It's Wonderful,Nils Landgren
They Say It's Wonderful,Todd Murray
Thieves In The Temple,Herbie Hancock
Things Ain't What They Used To Be,"Clarence ""Gatemouth"" Brown"
Things Ain't What They Used To Be,Jim Hall Trio
Things Ain't What They Used To Be,Metronome Quintett
Things Are Getting Better,Cannonball Adderley & Milt Jackson
Things Are Swingin,Linda Lee Michelet
Things Have Changed,Curtis Stigers
Things Have Got To Change,Dennis Rowland
Things We Said Today,London Jazz Four
Things We Said Today,Randy Johnston
Things Were Done Yesterday,Warren Wolf
Think Beautiful,Chet Baker
Thinkin' On You,Triaxis
Thinking Of You,Ruby Braff
Third Line Samba,Abdullah Ibrahim
Third Street Blues,Mike Goetz All Star Sextet
Thirteen Women,Michael Feinstein
This Bitter Earth,Randy Crawford & Joe Sample
This Blues Is All Around,Charly Antolini
This Can't Be Love,Art Tatum & Buddy DeFranco
This Can't Be Love,Diana Krall
This Can't Be Love,Ed Bickert Trio / Dave McKenna
This Can't Be Love,Ernestine Anderson
This Can't Be Love,Scott Hamilton & Jeff Hamilton Trio
This Can't Be Love,Stacey Kent
This Can't Be Love,Till Brönner
This Christmas,Brian Culbertson
This Christmas,Donny Hathaway
This Christmas,Gerald Albright
This Christmas,Mason Embry Trio
This Could Be The Start Of Something Big,Mark Winkler & Cheryl Bentyne
This Guy's in Love With You,Barney Kessel
This here,Bobby Timmons
This Here,Cannonsoul
This Here,Groovin' J 5
This Is Always,Cal Tjader
This Is Always,Roberta Gambarini
This Is Always,Tal Farlow
This Is Christmas,Ellis Marsalis
This Is Hip,John Lee Hooker
This Is My Lucky Day,Denzal Sinclaire
This Is The Life,Freddy Cole
"This Man, This Monster",Duke Robillard Band
This One Is For Bruno,Stewy von Wattenwyl Trio
This Point - That Time,Kurt Weil & Vibes Revisited
This Time,Maël
This Time I'm Gone For Good,Dave Specter feat. Otis Clay
This Time Of The Year,Dianne Reeves
This Time Of Year,Etta James
This Time The Dream's On Me,André Previn
This Time The Dream's On Me,Annie Ross & Gerry Mulligan Quartet
This Time The Dream's On Me,Ernestine Anderson
This Year's Kisses,Johnny Varro
This Year's Kisses,Nina Simone
This Years Kisses,Sarah Peng & John Ward Trio
T'ho voluto bene,Aldo Romano Quartet
Those Soulful Jingle Bells,Mark Whitfield
Thou Swell,Bixology
Thou Swell,Joe Williams & The Count Basie Orchestra
Thought It Would Be Easier,Kandace Springs
Thousand Eyes,André Kunz
Three Little Words,Benny Carter
Three little words,Jimmy Ponder
Three Little Words,Joe Newman Quartet feat. Shirley Scott
Three Little Words,John Pizzarelli Trio
Three Men On A Beat,Guy Lafitte & Wild Bill Davis
Three O'Clock Blues,Jimmy Smith & B. B. King
Three O'Clock In The Morning,Dexter Gordon
Three O'Clock In The Morning,Milt Buckner
Three O'Clock In The Morning Blues,Ike & Tina Turner
Three Quarter Miles,Eddie Harris
Three Times A Fool,Three Hours Past Midnight with The Atomic Horns
Three To Get Ready,Dave Brubeck Quartet
Three-Legged Mule,Georgie Fame
Thriller,Dani Felber Orchestra
Through A Long And Sleepless Night,Freddy Cole
Throw It Away,Gilbert Paeffgen Trio
Thru The Trees/Cloudless Sky,Ottmar Liebert
Thumper,Eric Gale
Thumper,Jim Cutler Jazz Orchestra
Tia Juana,Bixology
Tickle Toe,Alive Saxtett
Tickle Toe,Marian McPartland's Hickory House Trio
Tickle Toe,Quincy Jones Big Band
Tickle Toe,Zoot Sims feat. Jim Hall
Tico Tico,Butch Miles & His Friends
Tico Tico,Orchester Flughafen Zürich
Tiene Sabor,Buena Vista Social Club & Omara Portuondo
Tiger Rag,Thomas Biasotto Big Band
Till Dawn,Rusconi
Till The Clouds Roll By,Paul Desmond
Till The End Of Time,Donduffo
Till There Was You,Rod Stewart
Till There Was You,Simone Kopmajer
Till There Was You,Super Trio
Timbuktu,Hans Lüdemann Trio Ivoire
Time After Time,Ben Webster and Associates
Time After Time,Biréli Lagrène
Time After Time,Clare Teal
Time After Time,"Eddie ""Lockjaw"" Davis & Paul Gonsalves"
Time After Time,Gene Harris & Jack McDuff feat. Curtis Stigers
Time After Time,Jim Snidero
Time After Time,Lionel Hampton feat Wallace Roney
Time After Time,Nubya
Time After Time,Ray Brown Trio
Time After Time,Vikki Carr
Time For Love,Jean-Pierre Pasquier
Time Is A Healer,Andrea Janser & Mr Lunatic
Time On My Hands,Stan Getz & Jimmy Raney
Time Remembered,Barney Kessel & Hampton Hawes Quintet
Time To Blow,Del Paxton
Time To Remember,Ronnie Earl & The Broadcasters
Time Was,George Robert & Phil Woods
Time Will Tell,Michael Neff Quintett
Tin Pan Alley,Stevie Ray Vaughan And Double Trouble
Tin Roof Blues,Herb Ellis
Tin Roof Blues,Leroy Jones
Tin Roof Blues,Ray Bryant
Tintin,Michaels ChaChaMania
Tiny's Tune,Stan Levey
Tip Of My Tongue,Nico Brina
Tipitina,Hugh Laurie
'Tis Autumn,Eddie Higgins
Tishomingo Blues,Beryl Bryden & The Picadilly Six
Tishomingo Blues,Lucien Barbarin
Tishomingo Blues,Vufflens Jazz Band
Titter Pipes,Tommy Newsom & Ken Peplowski
TNT,Jimmy Ponder
To Be Or Not To Be In Love,Freddy Cole
To Brenda With Love,Paquito D'Rivera
To Each His Own,Houston Person
To Each His Own,Monty Alexander Ray Brown Herb Ellis Trio
To Herb And Joe,David Brühwiler
To Life,Cannonball Adderley Sextet
To Love Again,Chris Botti
To The Bitter,"Nathanael ""Nat"" Su & Fredi Luescher"
Tochter Zion,Quadro Nuevo
Today I Sing The Blues,Annette Lowman
Today I Sing the Blues,Aretha Franklin
Today I Sing The Blues,Randy Crawford & Joe Sample
Today I Sing The Blues,Yvonne Moore
Today Will Be a Good Day,Dianne Reeves
Todo,Format A'3
Todo tiene su final,Lauren Henderson
Togo,Henri Texier Azur Quintet
Tom's Diner,Maja Christina
Tomsong,Gismo Graf Trio
Ton sur ton,Dominik Schürmann
Tonight,Oscar Peterson Trio
Tonight I Need You So,Jeanie Bryson
Tonight I Won't Be Singing No Blues,Dee Daniels
Tonight I'll Be Staying Here with You,Ann Peebles
Too Bad,Pinetop Perkins
Too Close for Comfort,Curtis Counce
Too Close For Comfort,Dianne Reeves
Too Close For Comfort,Jamie Cullum
Too Close For Comfort,Jim Hall Trio
Too Close for Comfort,Jutta Hipp with Zoot Sims
Too Darn Hot,Ella Fitzgerald
Too Darn Hot,Stacey Kent
Too Heavy Blues,Buddy Tate
Too Late Now,Jimmy Raney feat. Bob Brookmeyer
Too Marvellous For Words,George Shearing Trio and Stéphane Grappelli
Too Marvellous for Words,Billy Bauer Quartet
Too Marvelous,Martin Lechner
Too Marvelous For Words,Virginie Teychené
Too Marvelous For Words,Jimmy Raney
Too Much To Live For,Lucy Woodward
Too Young To Go Steady,John Coltrane Quartet
Top Down Blues,Robben Ford
Top Shelf,Warren Vaché-John Allred Quintet
Topsy,Buck Clayton & Henri Chaix Quartet
Topsy,Coolbreeze
Topsy,Lee Konitz & Warne Marsh
Topsy,Milwaukee Connection
Total Praise,Cyrus Chestnut
Tour Angel,Milt Jackson
Tout doucement,Daniel Roure
Tragic Mulatto Blues,Jacky Terrasson
Train bleu,Martin Abbuehl's Swing Express
Trane's Dream,Schneeberger-Schürmann Quartett
Tranes Serenade,Sandy Patton
Travel,Marla Glen
Travelin' Light,Chet Baker
Travelin' Light,Zoot Sims
Travelin' Woman Blues,Rory Block / Maria Muldaur
Traveling Groove Merchant,Kristin Korb feat. Bruce Forman & Jeff Hamilton
Traveling Light,Anna Lauvergnac
Travellin' Blues,Dave Brubeck
Travels,All Standard Guitars
Travels,Pat Metheny Trio
Travers Afoxé,Sonasphere
Trav'lin' Light,Billie Holiday
Trav'lin' Light,Shirley Scott & Kenny Burrell
Treme Second Line,Kermit Ruffins
Tres lindas cubanas,Rubén González
Tres lindas cubanas (Three beautiful cuban women),"Jesus ""Chucho"" Valdés"
Tres palabras,Dave Samuels
Tres Palabras,Jürg Metzger Jazz-Groups
Trick Or Treat (Instrumental),Magdalena Marti And Her Mainstream Friends
Tricotism,Peter Schärli
Trilogie II,Roman Arthur Wiedemar
"Trinidad, Hello",Dizzy Gillespie
Trio Blues,Art Tatum
Trip To Sammy,Dani Felber Big Band Explosion
Triste,Charlie Byrd Trio with Special Guest Ken Peplowski
Triste,Sarah McKenzie
Trombone Blues,Uli Gutscher Quintett
Tropical Leaves,Sax O' Conga
Troublant Bolero,Armin Heitz Trio
Troublant Boléro,Ensemble Gilbert Barman
Troublant Bolero,Swingstrings
Troublant Bolero,Swiss Yerba Buena Creole Rice Jazz Band / Memb.
Trouble,José James
Trouble Blues,John Hammond
Trouble in Mind,Jimmy Smith
Trouble In Mind,Jimmy Witherspoon
Trouble In Mind,Nina Simone
Trouble In Mind,Sammy Price
Trouble In Paradise,Pucci Amanda Jhones
Truffles,Oscar Peterson / Roy Hargrove / Ralph Moore
Trust In Me,George Shearing & Ernestine Anderson
Try A Little Tenderness / Girl Talk,Mary Stallings
Try A Little Tenderness,Peter Ecklund
Tu mi delirio,Rodriguez Brothers
Tu vuo fa l'Americano,Lounge Band
Tuesday,Raphael Gualazzi
Tuition Blues,Jimmy Smith
Tulip or Turnip,Anny Weiler
Tumbao,Rubén González
Tune for Floyd,Sam Burckhardt
Tune Up,Monty Alexander
Tuned In To You,Georgie Fame
Tunis,Inspiración
Turn Around,Roland Guerin
Turn To Me (Samba Maracatú),Eliane Elias & Gilberto Gil
Turn To The Music,Tad Robinson
Turn Up,Rebop
Turnaround,Martin Buergi's Latin Jazz Project
Turnaround,Xenia Zampieri's X-Force
Turning Around You,SwingHigh
Turquoise,Blue Mitchell
Turtle Shoes,Bobby McFerrin
Tutu,Miles Davis
Tuxedo Junction,Elephant River Big Band
Tuxedo Junction,Longstreet Jazz Band
Tuxedo Junction,Pepe Lienhard Big Band & The Voices
Tuxedo Junction,Steamboat Rats Jazz Band
Tuxedo Junction,Swingtime Dance Arkestra
Tuxedo Junction,The Manhattan Transfer
Tveklöst,Tingvall Trio
Twenty Four Seven,Dana Gillespie
Twenty-Five Days,Ronnie Earl
Twiddly Bits,Duke Seidmann
Twilight,Joe McBride
Twist Top,Duke Robillard
Twisted,Jane Monheit
Two And Two Blues,Louis Mazetier & Neville Dickie
"Two Degrees East, Three Degrees West",Keith Jarrett
"Two Degrees East, Three Degrees West",Paul Desmond Quartet With Jim Hall
Two Different Worlds,Houston Person
Two For One,Jimmy Hamilton
Two For The Blues,Natalie Cole & Janis Siegel
Two For The Road,Johnny Varro Trio
Two Funky People,Frank Muschalle Trio feat. Stephan Holstein
Two Of A Kind,John Proulx & Michael Feinstein
Two RBs,Ray Brown Trio
Two Years Of Torture,Lou Rawls
Typlogy,Cedric Moos
Tzigane Valse,Fernando Fantini
T99 Blues,"The Blue Flagships feat. Jimmy ""T99"" Nelson"
Um a zero,Little Charlie And Organ Grinder Swing
Un après midi de pluie à Paris,S26
Un été voyageur,Joe Krieg Quartet
Una città antica,Richard Lipiec Quartet
Una storia italiana,Renold-Kapilidis-Heinzler
Unbelievable,Barry Green & Dave Green
Unchain My Heart,Mr. Blue and The Tight Groove
Undecided,Benny Carter Four
Undecided,JCT All Stars
Undecided,Lucky Thompson
Undecided,Metronome Quintett
Undecided,Red Hot Serenaders
Undecided,Steamboat Rats Jazz Band
Undecided,Wolverines Jazz Band
Under That Sky,Claudio Filippini Trio
Undercover Girl,Yvonne Moore
Underneath A Pale Blue Moonlight,Gerry Mulligan Quartet
Underneath the Arches,Daryl Sherman
Unforgettable,Benny Carter Quartet
Unidentified Samba,Fernando Fantini
Union Pacific,Groovin' J 5
Unknown Singer,Jean-Paul Brodbeck Group
Unsophisticated,Kandace Springs feat. Roy Hargrove
Until I Found You,Coletta & Baumgartner
Until I Met You,Duke Ellington Orchestra & Count Basie Orchestra
Until I Met You (Corner Pocket),Diane Schuur
Until Morning,Bob Mamet Trio
Until Tomorrow,Harvie S with Kenny Barron
Up Above My Head (I Hear Music In The Air),Ruthie Foster
Up And Down,Moritz Peter Quartet feat. Alain Jean-Marie
Up From The Skies,Allan Harris
Up Hahn The Swing,Jiri Stivin & Ali Haurand
Up Jumped Spring,Bodil Niska
Up Jumped Spring,Terry Smith Quartet
Up On The Housetop,Mason Embry Trio
Uptight (Everything's Alright),Ramsey Lewis Trio
Urgu,Erich Fischer Quintett
Ursula,Ruby's Place
Use Me,Bill Withers
Used Blues,Pete Brown Sextet
Vägen,Tingvall Trio
Valentine's Day,Curtis Stigers
Valerie,Martin Lechner
Valse à Mia,Martin Abbuehl's Swing Express
Valse à Nino,Hot Club de Berne
Valse à Roberto,Vendredi Soir Swing
Valse à Rosenthal,Rosenberg Trio
Valse Barman,Martin Abbuehl's Swing Express
Valse bleue,Peter Schärli
Valse Oubliée,"Haens'che Weiss & Valentin ""Vali"" Mayer"
Vamp,Barney Wilen
Vårvisa,Hans Kennel Group & Mark Soskin
Vattensaga,Tingvall Trio
Veinte años,Anat Cohen
Veinte años,Omara Portuondo
Velejar (Sail away),Fleurine
Vem passarinho,Jenny Chi
Vendredi 18,Thierry Lang Trio
Vento de sueste,Cesaria Evora
Vernissage,Peter Weniger
Very Early,Søren Kristiansen Trio
Very Special,Duke Ellington
Via con me,Bourbon Street Jazz Band Luzern
Vianne sets up shop,David Snell
Vibraphone Blues,Lionel Hampton
Vicksburg Is My Home,Hans Theessink & Terry Evans
Victory Or Defeat,Veronika's Ndiigo
Vieja luna,Omara Portuondo
Vieni sulla barchetta,Michel Weber - Mike Goetz Swingtet
Vienna Blues,Jim Tomlinson
Vierd Blues,Miles Davis Quintet
Vignette,Ehud Asherie
Vikari Swing,Thomas Biasotto Big Band
Village Square,Eddie Chamblee
Vine Street Boogie,Jay McShann & Milt Buckner
Violets For Your Furs,Jesse Davis
Violets For Your Furs,John Coltrane
Violets For Your Furs,Jutta Hipp Quintett
Vis à Vis,"Haens'che Weiss & Valentin ""Vali"" Mayer"
Visa fran Utanmyra,Etymon
Visa vid vindens ãngar,Jan Lundgren Trio
Visegrip,Johnny Nocturne Band
Vivo em Klogenfurt,Marco Antonio Da Costa Organ Trio
Vivo sohando,Stan Getz
Vivo sonhando,Bebel Gilberto
Vivo sonhando,Rebecca & The Sophistocats
Vo Luzärn Uf Weggis Zue,Dennis Armitage
Voce,Frank Potenza
Você e eu,Virginie Teychené
Vol d'automne,Stewy von Wattenwyl
"Volare (Ne blu, dipinto di blu)",Aldo Romano Quartet
Voodoo People,Re:Jazz
Vou vivendo,Creole Clarinets
Vous qui passez,Othella Dallas
Voyage,Iiro Rantala & Lars Danielsson & Peter Erskine
Vuelvo al sur,Lily Dahab
Wabash,John Coltrane & Cannonball Adderley
Wabash Blues,Duke Ellington & Johnny Hodges
Wabash Blues,Julien-François Zbinden Trio
Wade In The Water,Blind Boys Of Alabama
Wade In The Water,Christina Jaccard
Wade In The Water,Eva Cassidy
Wait & See,Adrian Frey Trio
Waiting for Irene,Bobby Jaspar
Wake Me Up In San Francisco,Jackie Payne Steve Edmonson Band
Wake Up Alone - Original Recording,Amy Winehouse
Wake Up Call,Chris Conz Trio
Walk Between The Raindrops,Tom Gäbel
"Walk, Don't Run!",Johnny Smith
Walk On Air,X-elle feat. Barbara Dennerlein
Walk On By Faith,Christina Elisabeth Jaccard
Walk Tall (Radio Edit),Cannonball Adderley
Walkin',Gene Ammons & Sonny Stitt
Walkin',Tal Farlow
Walkin' (Alternate Take 2),Art Pepper
Walkin' And Swingin',Marian McPartland
Walkin' Blues,Bartrek feat. Jakob Künzel
Walkin' Down Pigalle,Sammy Price
Walkin' In Music,Gary Burton
Walkin' In N.Y.,The Manhattan Transfer
Walkin' My Baby Back Home,George Benson
Walkin' My Baby Back Home,John Pizzarelli Trio
Walkin' My Baby Back Home,Lionel Hampton
Walking Happy,Frank Sinatra Jr.
Walking In A Winter Wonderland,Big Bad Voodoo Daddy feat. She Her & I
Walking My Baby Back Home,Nat King Cole with The Billy May Orchestra
Walking Shoes,All Jazz Combo
Walking Shoes,Cleo Laine
Walking Shoes,Gerry Mulligan Quartet
Walking The Back Streets And Crying,Otis Rush
Walking The Backstreets,Dakota Staton
Walla Walla,"Michael ""Mike"" Goetz"
Waltz For Debbie,Johnny Varro
Waltz For Debby,Cannonball Adderley & Bill Evans
Waltz For Debby,Eric Reed Trio
Waltz For Debby,Michael Winkle
Waltz For Mama,Klaus Paier & Asja Valcic
Waltz For Michel Petrucciani,Trio Töykeät
Waltz For Nicky,Richard Galliano
Waltz For Susanne (Instrumental),David Brühwiler Quartet
Waltz For Wilke,Mark Elf
Waltzin',Pius Baumgartner
Waltzing Mathilda,Gerry Mulligan's New Sextet
Walz For Sue,Jazz Club Trio - Plus
Walzer Wasser,Caravane
Wander Where,David Brühwiler Quintet
Wanderlust,Johnny Hodges Quintet
Warm December,Julie London
Warm Up Blues,Chris Conz Trio
Warming Up,Billy Taylor Trio
Was I To Blame For Falling In Love With You?,Johnny Varro Quartet
Watch Out!,Mandana Grossenbacher & Danny Jazz Quartet
Watch What Happens,Bodil Niska & Claes Crona Trio
Watch What Happens,George Robert & Torben Oxbol
Watch What Happens,Tony Bennett & Natalie Cole
Watcha Gonna Do When There Ain't No Swing?,Catherine Russell
Watching From The Safe Side,Philipp Fankhauser
"Watching you, watching me",Freddy Cole
Watchtower,Esther Marrow & The Harlem Gospel Singers
Water From An Ancient Well,Sumpf Blues Band
Waterloo,Daniela Simmons & A Certain Note
Watermelon Man,Benny Carter And His Orchestra
Watermelon man,Herbie Hancock
Watermelon Man,KonFusion
Watermelon Man,Michel Camilo
Watermelon Man,Nostalgie Swingers
Watermelon Man,Poncho Sanchez
Watermelon Man,Poncho Sanchez & Mongo Santamaria
Watermelon Man,Sound of Swing Big Band
Watermelon Man,TwoBones feat. Dado Moroni
Wave,Benny Carter
Wave,Biréli Lagrène Ensemble
Wave,Elis Regina & Toots Thielemans
Wave,George Robert & Francis Coletta
Wave,In Mission Of Tradition
Wave,Joanne Brackeen
Wave,Rosa Passos
Wave Dance,Tommy Schneider & Friends
Way Back Blues,Dave Ruosch Trio
Way Down In The Hole,John Lyons
Way Down Yonder In New Orleans,Richard Boone
Wayfaring Pilgrim,Roy Buchanan
Wayfaring Stranger,Eva Cassidy
We Are In Love,Harry Connick Jr.
We Blue It,Ramsey Lewis Trio
We Can Make It,Ray Charles
We Can Work It Out,Spinning Wheel
We Don't Care,Habib Koité & Eric Bibb
We Just Couldn't Say Goodbye,Diana Krall
We See,Matt Wilson
We Three Kings,Chet Baker
We Three Kings,Larry Carlton
We Three Kings,Sackville All-Stars
We Three Kings,Stanley Clarke Trio
"We Three (My Echo, My Shadow And Me)",Paul McCartney
We Will Meet Again,Herbie Mann & Phil Woods
We Wish You A Merry Christmas,Eddie Higgins Trio
We Wish You A Merry Christmas,Glenn Miller Orchestra
We Wish You A Merry Christmas,James Morrison Big Band
We Wish You A Merry Christmas,Ray Brown Trio feat. Geoff Keezer
Weary Blues,Newcastle Jazz Band
Weatherbird,Dick Hyman & Randy Sandke
Weaver Of Dreams,Eddie Daniels
Weaver Of Dreams,Kenny Burrell
Website Story,Kurt Weil & Vibes Revisited
Wednesday At Two,Terry Gibbs
"Wee, Baby Blues",Big Joe Turner
Wee Baby Blues,Othella Dallas
"Wee, Too",Chet Baker Quintet
Weekend,Olivier Rogg & Lee Maddeford
Week-end à Picpus,Patrick Saussois & Alma Sinti
Weep No More,Carmen McRae & Dave Brubeck
Weird Blues,Oscar Peterson Four
Welcome,Orgzeptor
Welcome Season,Maël
Welcome To The Party Mister Ray Charles,"Heinrich ""Heiri"" Känzig & Charlie Mariano / Thierry Lang / Alfredo Golino"
We'll Be Together Again,Dianne Reeves
We'll Be Together Again,Enrico Pieranunzi
We'll Be Together Again,Jimmy Cobb Quartet
We'll Be Together Again,Rod Stewart
We'll Be Together Again,Ruby Braff Quartet
We'll Be Together Again,Sonny Criss Quartet
Well You Needn't,Lucky Peterson
Well You Needn't,Miles Davis
Wendy,Paul Desmond Quartet
Wess Side,Kenny Burrell
West Coast Blues,Sonny Criss Quartet
West End Blues,John Allred & Wycliffe Gordon
West End Blues,Wolverines Jazz Band
West 94th Street Funk,Richard Wyands
We've Got A World That Swings,Holly Cole
We've Got A World That Swings,Tony DeSare
Whack 'Em,Joey DeFrancesco's Goodfellas
What A Difference A Day Made,"Albert Mangelsdorff ""The Jazz Sextet"""
What A Difference A Day Made,Huub Jacobs
What a Difference a Day Made,Jamie Cullum
What A Difference A Day Made,Jazzgroup Udo Fink im Trio feat. Rodrigo Botter Maio
What A Difference A Day Made,Milt Jackson
What A Difference A Day Made,Natalie Cole
What A Difference A Day Made,Nicole Herzog - Stewy von Wattenwyl Group
What A Difference A Day Makes,Plas Johnson
What A Friend We Have In Jesus,Monty Alexander
What a Little Moonlight Can Do,Ruby Braff Quartet
What A Little Moonlight Can Do,Terry Blaine & Mark Shane
What A Wonderful World,Eva Cassidy
What A Wonderful World,Houston Person
What A Wonderful World,Lionel Hampton
What A Wonderful World,Louis Armstrong
What Am I Here For ?,Harold Ashby Quartet
What Am I Here For,Johnny Varro
What Am I Here For?,Oliver Jones & Hank Jones
What Are You Doing Here,Les Amis du Jazz de Cortaillod feat. Florence Chitacumbi
What Are You Doing New Year's Eve?,Carol Sloane
What Are You Doing New Year's Eve?,Joey DeFrancesco
What Are You Doing New Years Eve?,King Curtis
What Are You Doing New Year's Eve?,Lou Rawls
What Are You Doing New Year's Eve?,Mindy Smith
What Are You Doing New Year´s Eve,Pee Wee Ellis feat. Clare Teal
What Are You Doing New Year's Eve?,Rod Stewart feat. Ella Fitzgerald & Chris Botti
What Are You Doing New Year's Eve?,Susie Arioli
What Are You Doing On New Year's Eve?,Ledisi
What Are You Doing The Rest Of Your Life?,Chris Botti feat. Sting
What Are You Doing The Rest Of Your Life,George Robert & Torben Oxbol
What Child Is This?,Vanessa Williams
What Child Is This? (Greensleeves),Ali Ryerson
What Child Is This? (Greensleeves),Bugge Wesseltoft
What Christmas Means To Me,John Legend feat. Stevie Wonder
What Did I Do To Be So Black And Blue,Mike Goetz All Star Sextet
What Do You Really Want For Christmas?,Rockin' Highliners
What Good Am I Without You,"David ""Dave"" Ruosch / Christina Jaccard"
What Good Am I Without You,Olivia and The Funcats
What Is There To Say,Chet Baker
What Is There To Say?,Rossano Sportiello
What Is This Thing Called Love,Adrienne West
What Is This Thing Called Love,George Shearing
What Is This Thing Called Love,Mel Tormé with The Mel-Tones
